преступник	преступник	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
тетя	тетя	NOUN	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
уход	уход	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
потенциальные	потенциальный	ADJ	Case=Nom|Degree=Pos|Number=Plur
целого	целое	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
целого	целый	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
заполнять	заполнять	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
цеха	цех	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
небу	небо	NOUN	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing
ткани	ткань	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
оценивается	оценивать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass
старыми	старый	ADJ	Case=Ins|Degree=Pos|Number=Plur
была	быть	AUX	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
была	быть	VERB	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
конференцию	конференция	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
жидкая	жидкий	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
автомобиль	автомобиль	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
автомобиль	автомобиль	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
отслеживать	отслеживать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
аргументов	аргумент	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
получающих	получать	VERB	Aspect=Imp|Case=Gen|Number=Plur|Tense=Pres|VerbForm=Part|Voice=Act
ультразвукового	ультразвуковой	ADJ	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
основах	основа	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur
слышит	слышать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
горы	гора	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
горы	гора	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
горы	гора	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
выполнения	выполнение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
ранга	ранг	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
избирательных	избирательный	ADJ	Case=Gen|Degree=Pos|Number=Plur
цену	цена	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
неизвестных	неизвестный	ADJ	Case=Gen|Degree=Pos|Number=Plur
репрессий	репрессия	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
планера	планер	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
совета	совет	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
=	=	SYM	_
выступал	выступать	VERB	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
извлечь	извлечь	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
сокращается	сокращаться	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
целый	целый	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
целый	целый	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
грехи	грех	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
стоит	стоять	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
стоит	стоить	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
предприятиями	предприятие	NOUN	Animacy=Inan|Case=Ins|Gender=Neut|Number=Plur
площадках	площадка	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur
Ереване	Ереван	PROPN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
предварительно	предварительно	ADV	Degree=Pos
выслушал	выслушать	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
подсудимых	подсудимый	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
причинах	причина	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur
господство	господство	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
телевизоров	телевизор	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
Грозном	Грозный	PROPN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
пробок	пробка	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
больший	больший	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
1932	1932	NUM	_
финиша	финиш	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
пригласить	пригласить	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
актуальность	актуальность	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
психологической	психологический	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
отбору	отбор	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
Чингисхан	Чингисхан	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
социализм	социализм	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
социализм	социализм	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
Якобсон	Якобсон	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
влево	влево	ADV	Degree=Pos
теорией	теория	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
оперативных	оперативный	ADJ	Case=Gen|Degree=Pos|Number=Plur
ударов	удар	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
сказали	сказать	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
кузова	кузов	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
примут	принять	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act
расходуется	расходовать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass
казался	казаться	VERB	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
обратиться	обратиться	VERB	Aspect=Perf|VerbForm=Inf|Voice=Mid
использовал	использовать	VERB	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
лженауки	лженаука	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
темнота	темнота	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
Цены	цена	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
практической	практический	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
кресло	кресло	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
небольшим	небольшой	ADJ	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing
небольшим	небольшой	ADJ	Case=Ins|Degree=Pos|Gender=Neut|Number=Sing
Южный	Южный	PROPN	_
госбезопасности	госбезопасность	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
Отечественной	отечественный	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
возросла	возрасти	VERB	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
существенного	существенный	ADJ	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
случае	случай	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
прогнозирования	прогнозирование	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
предприятие	предприятие	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
предприятие	предприятие	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
наверху	наверху	ADV	Degree=Pos
арбитражный	арбитражный	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
счастья	счастье	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
японские	японский	ADJ	Case=Nom|Degree=Pos|Number=Plur
столицей	столица	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
хотела	хотеть	VERB	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
позиций	позиция	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
форума	форум	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
столичного	столичный	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
Вокруг	вокруг	ADP	_
трагедии	трагедия	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
Венгрия	Венгрия	PROPN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
митинги	митинг	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
электронном	электронный	ADJ	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
формировались	формироваться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
квалификации	квалификация	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
квалификации	квалификация	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
вариантов	вариант	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
длинных	длинный	ADJ	Case=Loc|Degree=Pos|Number=Plur
бежал	бежать	VERB	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
1927	1927	NUM	_
возможно	возможный	ADJ	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short
возможно	возможно	ADV	Degree=Pos
понятиям	понятие	NOUN	Animacy=Inan|Case=Dat|Gender=Neut|Number=Plur
социологи	социолог	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
условием	условие	NOUN	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
вдвое	вдвое	ADV	Degree=Pos
ощущается	ощущать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass
прокуратуры	прокуратура	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
Три	три	NUM	Animacy=Inan|Case=Acc
Три	три	NUM	Case=Nom
поле	поле	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
поле	поле	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
поле	поле	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
Эстонии	Эстония	PROPN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
Эстонии	Эстония	PROPN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
использовании	использование	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
ветра	ветер	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
факторами	фактор	NOUN	Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur
боли	боль	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
мужем	муж	NOUN	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing
попросить	просить	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
художника	художник	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
весом	вес	NOUN	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
решат	решить	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act
оборот	оборот	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
целевой	целевой	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
повышению	повышение	NOUN	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing
перпендикулярно	перпендикулярно	ADV	Degree=Pos
кончилось	кончиться	VERB	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
Верховный	верховный	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
научить	научить	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
разумных	разумный	ADJ	Case=Gen|Degree=Pos|Number=Plur
ванну	ванна	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
вышел	выйти	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
ориентиры	ориентир	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
особенностями	особенность	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur
дешевый	дешевый	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
традиционной	традиционный	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
Официальные	официальный	ADJ	Case=Nom|Degree=Pos|Number=Plur
получить	получить	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
усилий	усилие	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
Суд	суд	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
парламента	парламент	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
заключить	заключить	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
Переход	переход	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
определенное	определенный	ADJ	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing
рыночного	рыночный	ADJ	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
рыночного	рыночный	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
класса	класс	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
разрабатывать	разрабатывать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
выпускники	выпускник	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
Солнце	Солнце	PROPN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
Солнце	Солнце	PROPN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
Солнце	Солнце	PROPN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
дела	дело	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
дела	дело	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
дела	дело	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
катализатора	катализатор	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
центра	центр	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
использовала	использовать	VERB	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
специалисты	специалист	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
каком	какой	DET	Case=Loc|Gender=Masc|Number=Sing
каком	какой	DET	Case=Loc|Gender=Neut|Number=Sing
популярность	популярность	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
филиалы	филиал	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
дачи	дача	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
пропало	пропасть	VERB	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
отчетности	отчетность	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
боба	боб	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
фитотерапия	фитотерапия	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
Ходорковского	Ходорковский	PROPN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
электромагнитного	электромагнитный	ADJ	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
Милиция	милиция	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
члена	член	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
приняла	принять	VERB	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
доме	дом	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
домами	дом	NOUN	Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur
Нефть	нефть	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
Каспаров	Каспаров	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
карьере	карьера	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
Беслане	Беслан	PROPN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
сигналами	сигнал	NOUN	Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur
Украине	Украина	PROPN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
спелеологов	спелеолог	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
замечательные	замечательный	ADJ	Case=Nom|Degree=Pos|Number=Plur
мощная	мощный	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
изданиями	издание	NOUN	Animacy=Inan|Case=Ins|Gender=Neut|Number=Plur
территорий	территория	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
религиозными	религиозный	ADJ	Case=Ins|Degree=Pos|Number=Plur
телом	тело	NOUN	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
Анатолия	Анатолий	PROPN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
справляются	справляться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
теоретическая	теоретический	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
КПГ	КПГ	PROPN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
Значительная	значительный	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
извлечения	извлечение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
исключением	исключение	NOUN	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
способом	способ	NOUN	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
допущены	допустить	VERB	Aspect=Perf|Number=Plur|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
деления	деление	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
периодической	периодический	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
указ	указ	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
помешать	мешать	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
кончаются	кончаться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
самодержавия	самодержавие	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
народное	народный	ADJ	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing
страшную	страшный	ADJ	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
открытые	открытый	ADJ	Case=Nom|Degree=Pos|Number=Plur
незадолго	незадолго	ADV	Degree=Pos
алюминий	алюминий	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
вслух	вслух	ADV	Degree=Pos
показалась	казаться	VERB	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
элита	элита	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
покинули	покинуть	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
заставить	заставить	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
колесо	колесо	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
колесо	колесо	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
системой	система	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
методе	метод	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
подарить	дарить	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
ученик	ученик	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
перемен	перемена	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
почты	почта	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
соглашение	соглашение	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
соглашение	соглашение	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
просили	просить	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
трагедия	трагедия	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
хранить	хранить	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
написанный	писать	VERB	Animacy=Inan|Aspect=Perf|Case=Acc|Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass
сказано	сказать	VERB	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
чеченцев	чеченец	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
Орлов	Орлов	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
позицией	позиция	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
колес	колесо	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
или	или	CCONJ	_
норме	норма	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
бактерии	бактерия	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
ЦБ	ЦБ	PROPN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
ЦБ	ЦБ	PROPN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
показателей	показатель	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
регулятор	регулятор	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
предприняты	предпринять	VERB	Aspect=Perf|Number=Plur|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
отныне	отныне	ADV	Degree=Pos
замечено	заметить	VERB	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
русскими	русский	ADJ	Case=Ins|Degree=Pos|Number=Plur
саммит	саммит	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
ФД	ФД	PROPN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
доказано	доказать	VERB	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
Природа	природа	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
невероятно	невероятно	ADV	Degree=Pos
посвятил	посвятить	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
церия	церий	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
живого	живой	ADJ	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
живого	живой	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
содержании	содержание	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
неслышно	неслышно	ADV	Degree=Pos
ссылаться	ссылаться	VERB	Aspect=Imp|VerbForm=Inf|Voice=Mid
водородной	водородный	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
золотовалютные	золотовалютный	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
освещения	освещение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
Таджикистан	Таджикистан	PROPN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
Имея	иметь	VERB	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act
иная	иной	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
формации	формация	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
поучаствовать	поучаствовать	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
расположение	расположение	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
расположение	расположение	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
студентами	студент	NOUN	Animacy=Anim|Case=Ins|Gender=Masc|Number=Plur
горячей	горячий	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
горячей	горячий	ADJ	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing
профессора	профессор	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
профессора	профессор	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
них	они	PRON	Case=Loc|Number=Plur|Person=3
них	они	PRON	Case=Gen|Number=Plur|Person=3
них	они	PRON	Case=Acc|Number=Plur|Person=3
совещании	совещание	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
интересное	интересный	ADJ	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing
интересное	интересный	ADJ	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
дартс	дартс	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
дартс	дартс	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
продолжения	продолжение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
спецификой	специфика	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
Бывают	бывать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
нею	она	PRON	Case=Ins|Gender=Fem|Number=Sing|Person=3
планету	планета	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
Пришлось	прийтись	VERB	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
Советского	советский	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
жильем	жилье	NOUN	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
прямые	прямой	ADJ	Case=Nom|Degree=Pos|Number=Plur
прямые	прямой	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
ставший	стать	VERB	Aspect=Perf|Case=Nom|Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part|Voice=Mid
гражданских	гражданский	ADJ	Case=Loc|Degree=Pos|Number=Plur
гражданских	гражданский	ADJ	Case=Gen|Degree=Pos|Number=Plur
вечеру	вечер	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
установление	установление	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
адвокаты	адвокат	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
биржи	биржа	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
биржи	биржа	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
